tender,firm rut,buyer,select,offer send,value offer,offer open,offer close,dt_signature
1057402-132-LQ20,82999400-3,61607901-8,1,2020-07-13,143010.592811664,2020-06-30,2020-07-26,2020-08-11
2170-8-LE20,82999400-3,61606606-4,1,2020-07-03,1313.39037,2020-06-20,2020-07-16,2020-08-03
1057541-16-L120,82999400-3,61607200-5,1,2020-07-17,3055.632,2020-07-04,2020-07-30,2020-08-24
1058134-289-LQ20,82999400-3,61607502-0,1,2020-07-20,1558.75552,2020-07-07,2020-08-02,2020-08-18
1058132-53-LR20,82999400-3,61607202-1,1,2020-08-10,327717.00672,2020-07-28,2020-08-23,2020-09-13
1057509-142-LQ20,82999400-3,61607001-0,0,2020-08-12,91339.180032,2020-07-29,2020-08-24,2020-09-08
1540-74-LR20,82999400-3,61607904-2,1,2020-08-17,1331.778325024,2020-08-04,2020-08-30,2020-09-19
1058134-297-LQ20,82999400-3,61607502-0,1,2020-08-10,2488.258908032,2020-07-28,2020-08-23,2020-09-18
1058141-11-LQ20,82999400-3,61602054-4,1,2020-08-12,3040.713955808,2020-07-30,2020-08-25,2020-09-15
619133-68-LQ20,82999400-3,61602038-2,1,2020-08-21,264572.44036824,2020-08-08,2020-09-03,2020-09-22
1554-24-LE20,82999400-3,61606307-3,1,2020-08-24,3175.3727,2020-08-11,2020-09-06,2020-09-21
1080097-1-LE20,82999400-3,61607900-K,1,2020-08-28,28992.219455,2020-08-15,2020-09-10,2020-09-29
1080097-1-LE20,82999400-3,61607900-K,0,2020-08-28,25299.54694,2020-08-15,2020-09-10,2020-09-29
1058085-106-LQ20,82999400-3,61608406-2,0,2020-08-18,378432.464,2020-08-07,2020-09-02,2020-09-23
1077920-2-LQ20,82999400-3,62000380-8,1,2020-09-11,0,2020-08-29,2020-09-24,2020-10-13
1057501-222-LE20,82999400-3,61608502-6,1,2020-09-14,1308.610992,2020-09-01,2020-09-27,2020-10-16
2258-192-LR20,82999400-3,61606201-8,1,2020-10-09,487304.562657876,2020-09-26,2020-10-22,2020-11-09
1057509-169-LQ20,82999400-3,61607001-0,1,2020-10-07,102687.5332116,2020-09-24,2020-10-20,2020-11-08
359-31-LP20,82999400-3,61608404-6,1,2020-09-10,44647.4999712,2020-08-28,2020-09-23,2020-10-19
4309-291-LQ20,82999400-3,61602189-3,1,2020-09-25,2565.086303868,2020-09-12,2020-10-08,2020-10-30
1978-47-L120,82999400-3,61606900-4,1,2020-09-10,3430.4043,2020-08-28,2020-09-23,2020-10-13
1499-90-LE20,82999400-3,61608402-K,1,2020-09-14,49715.495736,2020-09-01,2020-09-27,2020-10-12
1057049-205-LR20,82999400-3,61608604-9,1,2020-10-22,502878.051012,2020-10-09,2020-11-04,2020-11-26
1070620-92-LQ20,82999400-3,62000530-4,0,2020-10-09,0,2020-09-25,2020-10-21,2020-11-12
1070620-92-LQ20,82999400-3,62000530-4,0,2020-10-09,0,2020-09-25,2020-10-21,2020-11-12
1063538-175-LR20,82999400-3,61602260-1,1,2020-11-02,0,2020-10-20,2020-11-15,2020-12-05
777304-5-LQ20,82999400-3,65075485-9,1,2020-10-22,1306.442532,2020-10-09,2020-11-04,2020-11-25
1058086-10-LR20,82999400-3,61608407-0,1,2020-11-12,9818.798808108,2020-10-30,2020-11-25,2020-12-17
507428-62-LP20,82999400-3,61979210-6,1,2020-10-29,39215.19,2020-10-16,2020-11-11,2020-12-04
359-43-LE20,82999400-3,61608404-6,1,2020-10-16,5369.5060392,2020-10-03,2020-10-29,2020-11-18
1057055-182-LP20,82999400-3,61608604-9,0,2020-10-22,265668.93973632,2020-10-15,2020-11-10,2020-12-02
1070620-105-LQ20,82999400-3,62000530-4,1,2020-11-10,76739.54053845,2020-10-28,2020-11-23,2020-12-12
1057390-21-LE20,82999400-3,61955100-1,0,2020-11-30,0,2020-11-14,2020-12-10,2021-01-06
2258-220-LR20,82999400-3,61606201-8,1,2021-01-04,286879.41924258,2020-12-22,2021-01-17,2021-02-07
1057472-95-LR20,82999400-3,61980320-5,1,2020-12-09,36081.135432804,2020-11-26,2020-12-22,2021-01-08
1622-54-LQ20,82999400-3,61602141-9,0,2020-11-24,4673.6571,2020-11-11,2020-12-07,2020-12-25
1641-235-LR20,82999400-3,61608204-3,1,2020-12-28,754699.049683392,2020-12-15,2021-01-10,2021-01-24
1057540-79-LP20,82999400-3,61602198-2,0,2020-12-09,1206.4229886,2020-11-27,2020-12-23,2021-01-14
732434-9-LE20,82999400-3,65913720-8,1,2020-12-14,,2020-12-01,2020-12-27,2021-01-20
1057472-112-LQ20,82999400-3,61980320-5,1,2021-01-07,1269.2768851,2020-12-25,2021-01-20,2021-02-09
1660-182-LE20,82999400-3,61606408-8,1,2020-12-29,1393.768400352,2020-12-16,2021-01-11,2021-01-30
699866-8-LP21,82999400-3,61606901-2,1,2021-01-26,10859.238307,2021-01-13,2021-02-08,2021-03-04
1057543-10-LE21,82999400-3,61607201-3,0,2021-02-01,1207.35257516,2021-01-16,2021-02-11,2021-03-01
1499-25-LQ21,82999400-3,61608402-K,1,2021-02-18,243061.025,2021-02-05,2021-03-03,2021-03-31
5184-16-LE21,82999400-3,61606917-9,1,2021-02-10,66074.46608,2021-01-28,2021-02-23,2021-03-11
1641-5-LR21,82999400-3,61608204-3,1,2021-03-10,827032.49639394,2021-02-25,2021-03-23,2021-04-09
699866-22-LQ21,82999400-3,61606901-2,1,2021-03-04,274605.928572894,2021-02-19,2021-03-17,2021-04-05
1288-3-LQ21,82999400-3,61608200-0,1,2021-03-03,290756.274681,2021-02-18,2021-03-16,2021-04-06
1057418-2-LQ21,82999400-3,61607302-8,1,2021-03-09,0,2021-02-24,2021-03-22,2021-04-12
1058088-4-LR21,82999400-3,61959800-8,1,2021-03-18,600355.47967755,2021-03-05,2021-03-31,2021-04-16
1620-7-LE21,82999400-3,61602146-K,0,2021-03-01,5130.10844,2021-02-11,2021-03-09,2021-03-29
4309-75-LQ21,82999400-3,61602189-3,1,2021-03-15,2653.483060876,2021-03-02,2021-03-28,2021-04-16
1057540-15-LP21,82999400-3,61602198-2,1,2021-03-11,1205.4380282,2021-02-26,2021-03-24,2021-04-15
1077920-7-LP21,82999400-3,62000380-8,0,2021-03-25,218875.320192,2021-03-11,2021-04-06,2021-04-26
1058085-35-LQ21,82999400-3,61608406-2,1,2021-04-09,240748.584,2021-03-27,2021-04-22,2021-05-13
494-5-LQ21,82999400-3,61606307-3,1,2021-04-15,328116.809681044,2021-04-02,2021-04-28,2021-05-14
1058134-15-LR21,82999400-3,61607502-0,1,2021-05-24,3553.880039054,2021-05-11,2021-06-06,2021-06-28
1552-6-LP21,82999400-3,61606300-6,1,2021-05-17,0,2021-05-04,2021-05-30,2021-06-21
1057544-104-LQ21,82999400-3,61607202-1,1,2021-05-10,107155.35,2021-04-27,2021-05-23,2021-06-09
699866-63-LQ21,82999400-3,61606901-2,1,2021-06-02,20016.10996685,2021-05-20,2021-06-15,2021-07-04
1514-45-LQ21,82999400-3,61602275-K,1,2021-05-28,291834.5896776,2021-05-15,2021-06-10,2021-06-30
1559-57-LE21,82999400-3,61608205-1,1,2021-05-24,13734.263214018,2021-05-11,2021-06-06,2021-06-28
2107-82-LP21,82999400-3,61602148-6,1,2021-06-07,0,2021-05-25,2021-06-20,2021-07-10
898-46-LQ21,82999400-3,61602126-5,1,2021-06-03,1211.7934572,2021-05-21,2021-06-16,2021-07-05
1514-47-LE21,82999400-3,61602275-K,1,2021-06-01,80805.8361,2021-05-19,2021-06-14,2021-07-05
4309-220-LR21,82999400-3,61602189-3,0,2021-08-26,1202.33196425,2021-08-17,2021-09-12,2021-10-03
1057055-88-LQ21,82999400-3,61608604-9,1,2021-07-19,278786.01744874,2021-07-06,2021-08-01,2021-08-22
1499-105-LQ21,82999400-3,61608402-K,1,2021-08-09,139643.075501566,2021-07-27,2021-08-22,2021-09-08
1559-76-LE21,82999400-3,61608205-1,1,2021-08-02,56717.203489748,2021-07-20,2021-08-15,2021-09-02
1057472-93-LR21,82999400-3,61980320-5,1,2021-09-19,32650.247325585,2021-09-06,2021-10-02,2021-10-22
1057472-98-LR21,82999400-3,61980320-5,0,2021-09-20,153080.580005,2021-09-07,2021-10-03,2021-10-20
1175-123-LQ21,82999400-3,61607400-8,1,2021-09-16,151406.6291,2021-09-03,2021-09-29,2021-10-19
1057055-113-LP21,82999400-3,61608604-9,1,2021-09-13,72960.836861064,2021-08-31,2021-09-26,2021-10-13
1978-63-L121,82999400-3,61606900-4,0,2021-09-30,3841.56633,2021-09-18,2021-10-14,2021-11-05
1080097-3-LE21,82999400-3,61607900-K,1,2021-10-15,25417.1679672,2021-10-02,2021-10-28,2021-11-17
494-18-LQ21,82999400-3,61606307-3,1,2021-10-27,285500.518829888,2021-10-14,2021-11-09,2021-11-30
5571-16-LE18,83001500-0,61608502-6,1,2018-04-18,4530.294,2018-04-05,2018-05-01,2018-05-17
1370-31-LP18,83001500-0,61607001-0,1,2018-07-13,121911.26914,2018-06-30,2018-07-26,2018-08-14
2157-197-LQ18,83001500-0,61602295-4,1,2018-09-03,6571.419675,2018-08-21,2018-09-16,2018-09-28
954823-46-LP18,83001500-0,61607301-K,1,2018-10-09,61780.28625,2018-09-26,2018-10-22,2018-11-15
2164-80-LQ18,83001500-0,61608406-2,0,2018-10-09,71745.7066228,2018-09-26,2018-10-22,2018-11-11
2157-210-LE18,83001500-0,61602295-4,1,2018-10-22,55199.023785,2018-10-09,2018-11-04,2018-11-27
2157-223-LE18,83001500-0,61602295-4,1,2018-10-12,2285.92722,2018-09-29,2018-10-25,2018-11-14
2157-225-LQ18,83001500-0,61602295-4,0,2018-10-31,89625.5022,2018-10-23,2018-11-18,2018-12-10
2157-237-LE18,83001500-0,61602295-4,0,2018-11-13,4343.39223,2018-10-31,2018-11-26,2018-12-12
2157-239-LQ18,83001500-0,61602295-4,0,2018-11-22,339999.2418624,2018-11-08,2018-12-04,2018-12-21
2157-275-LQ18,83001500-0,61602295-4,0,2019-01-11,2153.0976,2018-12-29,2019-01-24,2019-02-18
2157-13-LQ19,83001500-0,61602295-4,0,2019-02-15,2220.86761,2019-02-01,2019-02-27,2019-03-20
1057509-51-LP19,83001500-0,61607001-0,0,2019-04-02,74712.107595696,2019-03-19,2019-04-14,2019-04-29
2157-40-LE19,83001500-0,61602295-4,1,2019-03-27,33923.837223,2019-03-14,2019-04-09,2019-04-19
2126-18-LR19,83001500-0,61606403-7,0,2019-06-20,6365598.52582878,2019-06-07,2019-07-03,2019-07-23
1057056-9-LE19,83001500-0,61608604-9,0,2019-08-26,22284.65103298,2019-08-17,2019-09-12,2019-10-01
2157-124-LP19,83001500-0,61602295-4,1,2019-10-25,113330.865,2019-10-12,2019-11-07,2019-11-28
2157-134-LQ19,83001500-0,61602295-4,0,2019-11-18,114386.57328,2019-11-05,2019-12-01,2019-12-16
2157-29-LQ20,83001500-0,61602295-4,1,2020-03-02,2076.84993,2020-02-18,2020-03-15,2020-04-05
2157-30-LQ20,83001500-0,61602295-4,1,2020-02-26,3497.38494051,2020-02-13,2020-03-10,2020-04-03
2157-37-LE20,83001500-0,61602295-4,0,2020-04-30,10861.4824,2020-04-09,2020-05-05,2020-05-29
2157-86-LQ20,83001500-0,61602295-4,0,2020-08-11,111324.336672,2020-07-30,2020-08-25,2020-09-18
2157-89-LP20,83001500-0,61602295-4,1,2020-07-30,2286.75706624,2020-07-17,2020-08-12,2020-08-28
2157-89-LP20,83001500-0,61602295-4,0,2020-07-30,2675.20269824,2020-07-17,2020-08-12,2020-08-28
2157-90-LQ20,83001500-0,61602295-4,0,2020-07-30,2788.420992,2020-07-14,2020-08-09,2020-08-29
2157-98-LQ20,83001500-0,61602295-4,1,2020-08-03,2473.55735424,2020-07-21,2020-08-16,2020-09-02
4375-150-LQ20,83001500-0,61602189-3,0,2020-08-10,248617.6,2020-07-27,2020-08-22,2020-09-12
2258-173-LE20,83001500-0,61606201-8,1,2020-08-18,16493.208,2020-08-05,2020-08-31,2020-09-23
1057509-157-LP20,83001500-0,61607001-0,1,2020-08-24,86497.86762,2020-08-11,2020-09-06,2020-09-29
2111-86-LQ20,83001500-0,61608602-2,1,2020-10-15,1440.76287,2020-10-02,2020-10-28,2020-11-19
1002772-6-LE21,83001500-0,61608205-1,1,2021-02-10,12818.219782512,2021-01-28,2021-02-23,2021-03-05
1057489-127-LQ21,83001500-0,61608406-2,0,2021-05-10,320761.3356,2021-04-27,2021-05-23,2021-06-12
2157-89-LQ21,83001500-0,61602295-4,1,2021-06-07,0,2021-05-25,2021-06-20,2021-07-09
1057489-149-LR21,83001500-0,61608406-2,0,2021-06-11,713019.381,2021-05-28,2021-06-23,2021-07-13
4309-8-LQ18,83002400-K,61602189-3,0,2018-02-06,149971.996236,2018-01-24,2018-02-19,2018-03-13
2128-6-LE18,83002400-K,61606404-5,1,2018-02-09,1668.36938595,2018-01-27,2018-02-22,2018-03-09
4309-17-LQ18,83002400-K,61602189-3,0,2018-02-12,207300.96,2018-01-30,2018-02-25,2018-03-15
1380-21-LQ18,83002400-K,61602232-6,0,2018-02-18,146967.978,2018-02-06,2018-03-04,2018-03-26
4309-48-LE18,83002400-K,61602189-3,1,2018-03-08,46119.8539143552,2018-02-23,2018-03-21,2018-04-15
608-52-LE18,83002400-K,61606602-1,1,2018-03-15,56816.509743822,2018-03-02,2018-03-28,2018-04-17
1669-174-L118,83002400-K,61608604-9,0,2018-03-22,8398.663944,2018-03-09,2018-04-04,2018-04-17
2188-38-L118,83002400-K,61602134-6,0,2018-03-28,1730.28832,2018-03-20,2018-04-15,2018-05-02
1495-12-LE18,83002400-K,61608400-3,0,2018-04-12,9802.149402,2018-03-29,2018-04-24,2018-05-11
2157-92-LQ18,83002400-K,61602295-4,0,2018-04-27,66240.64182,2018-04-17,2018-05-13,2018-05-30
4855-115-LQ18,83002400-K,61608502-6,1,2018-05-22,1215.67243016988,2018-05-09,2018-06-04,2018-06-23
2069-50-LQ18,83002400-K,61608101-2,0,2018-05-11,1259.1127185,2018-05-01,2018-05-27,2018-06-22
1669-284-L118,83002400-K,61608604-9,1,2018-05-14,5890.9918368,2018-05-01,2018-05-27,2018-06-14
4309-156-LQ18,83002400-K,61602189-3,1,2018-06-28,162191.712,2018-06-15,2018-07-11,2018-07-31
4309-159-LQ18,83002400-K,61602189-3,0,2018-06-12,423483.816,2018-05-29,2018-06-24,2018-07-19
4309-159-LQ18,83002400-K,61602189-3,1,2018-06-11,207439.087485,2018-05-29,2018-06-24,2018-07-19
4309-159-LQ18,83002400-K,61602189-3,0,2018-06-11,336599.4,2018-05-29,2018-06-24,2018-07-19
1669-319-L118,83002400-K,61608604-9,0,2018-06-06,5829.43987,2018-05-24,2018-06-19,2018-07-07
4309-189-LQ18,83002400-K,61602189-3,0,2018-07-11,199267.716,2018-06-28,2018-07-24,2018-08-18
4855-153-LE18,83002400-K,61608502-6,0,2018-07-03,1222.007524,2018-06-13,2018-07-09,2018-07-28
4855-154-LE18,83002400-K,61608502-6,1,2018-06-28,1213.0473178,2018-06-15,2018-07-11,2018-07-30
4855-155-LE18,83002400-K,61608502-6,0,2018-07-03,1233.27852022,2018-06-14,2018-07-10,2018-07-30
1669-341-L118,83002400-K,61608604-9,0,2018-07-04,6859.0776,2018-06-21,2018-07-17,2018-08-04
4855-144-R118,83002400-K,61608502-6,1,2018-06-19,15331.97434,2018-06-06,2018-07-02,2018-07-23
4855-193-LE18,83002400-K,61608502-6,0,2018-07-19,1232.188506,2018-07-07,2018-08-02,2018-08-20
1559-73-LQ18,83002400-K,61608205-1,0,2018-07-23,98869.12392,2018-07-11,2018-08-06,2018-08-21
1553-887-L118,83002400-K,61607502-0,1,2018-07-19,4383.2899648,2018-07-06,2018-08-01,2018-08-22
812030-22-LQ18,83002400-K,65075485-9,0,2018-08-20,0,2018-08-09,2018-09-04,2018-09-25
4309-224-LQ18,83002400-K,61602189-3,0,2018-08-28,162342.59025,2018-08-15,2018-09-10,2018-10-03
4309-229-LQ18,83002400-K,61602189-3,1,2018-09-10,44780.8802,2018-08-28,2018-09-23,2018-10-14
1947-174-L118,83002400-K,61608004-0,1,2018-08-16,6116.38046523137,2018-08-03,2018-08-29,2018-09-16
4855-217-LQ18,83002400-K,61608502-6,1,2018-09-20,1229.07423756,2018-09-07,2018-10-03,2018-10-24
4309-245-LQ18,83002400-K,61602189-3,0,2018-09-20,184056.84,2018-08-25,2018-09-20,2018-10-06
4463-32-LQ18,83002400-K,61606903-9,0,2018-09-06,121885.5144,2018-08-25,2018-09-20,2018-10-10
954823-47-LQ18,83002400-K,61607301-K,1,2018-10-08,154972.370065776,2018-09-25,2018-10-21,2018-11-11
4661-35-LE18,83002400-K,61975100-0,0,2018-10-03,26072.429768,2018-09-20,2018-10-16,2018-11-02
1380-198-LP18,83002400-K,61602232-6,0,2018-09-13,18676.4947,2018-09-07,2018-10-03,2018-10-24
1553-1190-L118,83002400-K,61607502-0,1,2018-09-24,5620.7016572826,2018-09-11,2018-10-07,2018-10-28
4661-43-LQ18,83002400-K,61975100-0,0,2018-10-03,50192.92968,2018-09-21,2018-10-17,2018-11-05
831756-227-LE18,83002400-K,61608604-9,0,2018-09-14,19302.4297500879,2018-08-30,2018-09-25,2018-10-13
831756-230-LP18,83002400-K,61608604-9,1,2018-09-20,79004.4654823234,2018-09-07,2018-10-03,2018-10-18
1380-216-LE18,83002400-K,61602232-6,0,2018-10-04,112438.119044018,2018-09-21,2018-10-17,2018-11-01
2069-130-LQ18,83002400-K,61608101-2,1,2018-10-16,0,2018-10-03,2018-10-29,2018-11-15
1947-119-LE18,83002400-K,61608004-0,0,2018-11-07,1217.729424,2018-10-25,2018-11-20,2018-12-13
1628-96-L118,83002400-K,61602132-K,0,2018-11-05,13328.9944488,2018-10-23,2018-11-18,2018-12-08
5070-70-LE18,83002400-K,61607901-8,0,2018-11-23,10497.3573,2018-11-13,2018-12-09,2018-12-25
4855-247-LE18,83002400-K,61608502-6,1,2018-11-15,1212.2488993,2018-11-02,2018-11-28,2018-12-13
608-305-LQ18,83002400-K,61606602-1,1,2018-12-03,,2018-11-20,2018-12-16,2019-01-06
4855-254-LQ18,83002400-K,61608502-6,0,2018-12-10,1248.700443,2018-11-27,2018-12-23,2019-01-15
1380-266-LE18,83002400-K,61602232-6,0,2018-11-19,26323.525504,2018-11-06,2018-12-02,2018-12-17
873299-181-LQ18,83002400-K,61602054-4,1,2018-12-18,0,2018-12-05,2018-12-31,2019-01-18
4309-325-LQ18,83002400-K,61602189-3,0,2018-12-14,111172.8,2018-12-04,2018-12-30,2019-01-21
4661-55-LQ18,83002400-K,61975100-0,1,2018-12-20,344441.8246656,2018-12-07,2019-01-02,2019-01-25
831756-295-LP18,83002400-K,61608604-9,0,2018-12-18,39690.48,2018-12-07,2019-01-02,2019-01-25
608-338-LE18,83002400-K,61606602-1,0,2019-02-04,81468.9476688,2019-01-16,2019-02-11,2019-03-03
5326-144-LE18,83002400-K,61602140-0,1,2019-01-03,4449.334,2018-12-21,2019-01-16,2019-02-06
2128-12-LE19,83002400-K,61606404-5,1,2019-02-07,1704.68951082,2019-01-25,2019-02-20,2019-03-09
4309-24-LQ19,83002400-K,61602189-3,1,2019-02-13,169277.983037474,2019-01-31,2019-02-26,2019-03-17
1058133-1-LE19,83002400-K,61607500-4,0,2019-01-28,2983.884366,2019-01-16,2019-02-11,2019-02-28
1057055-17-LP19,83002400-K,61608604-9,1,2019-02-11,39970.4625,2019-01-29,2019-02-24,2019-03-18
1057055-18-LQ19,83002400-K,61608604-9,1,2019-02-07,135028.783834567,2019-01-25,2019-02-20,2019-03-07
1057055-20-LQ19,83002400-K,61608604-9,1,2019-02-07,297340.606586268,2019-01-25,2019-02-20,2019-03-11
4855-10-LQ19,83002400-K,61608502-6,1,2019-03-11,2083.73614,2019-02-26,2019-03-24,2019-04-14
4661-5-LE19,83002400-K,61975100-0,0,2019-03-14,66620.71536,2019-03-01,2019-03-27,2019-04-16
4640-18-LP19,83002400-K,61602203-2,0,2019-04-16,0,2019-04-04,2019-04-30,2019-05-19
4640-19-LP19,83002400-K,61602203-2,1,2019-04-16,1208.680825692,2019-04-03,2019-04-29,2019-05-22
1057055-36-LE19,83002400-K,61608604-9,1,2019-03-13,60774.41290185,2019-02-28,2019-03-26,2019-04-12
4855-21-LE19,83002400-K,61608502-6,1,2019-03-15,1227.7079495,2019-03-02,2019-03-28,2019-04-17
1553-361-L119,83002400-K,61607502-0,1,2019-03-29,5019.20385,2019-03-16,2019-04-11,2019-05-03
2165-67-LE19,83002400-K,61608406-2,0,2019-04-02,26811.1317,2019-03-19,2019-04-14,2019-05-09
4309-102-LQ19,83002400-K,61602189-3,1,2019-04-17,238643.40803568,2019-04-04,2019-04-30,2019-05-19
812030-4-LQ19,83002400-K,65075485-9,1,2019-04-22,2206.893888,2019-04-09,2019-05-05,2019-05-19
4309-105-LP19,83002400-K,61602189-3,1,2019-04-18,1633.448340182,2019-04-05,2019-05-01,2019-05-25
1057055-53-LE19,83002400-K,61608604-9,1,2019-04-08,43760.74537,2019-03-26,2019-04-21,2019-05-12
1559-25-LE19,83002400-K,61608205-1,1,2019-04-15,11952.188304,2019-04-02,2019-04-28,2019-05-20
4855-34-LE19,83002400-K,61608502-6,0,2019-05-06,1214.98354,2019-04-23,2019-05-19,2019-06-06
2069-31-LE19,83002400-K,61608101-2,0,2019-05-10,1226.76670074078,2019-04-25,2019-05-21,2019-06-12
1057055-63-LQ19,83002400-K,61608604-9,1,2019-05-06,213907.414237142,2019-04-23,2019-05-19,2019-06-04
2069-38-LQ19,83002400-K,61608101-2,0,2019-05-20,0,2019-05-07,2019-06-02,2019-06-25
1057055-72-LQ19,83002400-K,61608604-9,1,2019-05-16,305533.6374,2019-05-03,2019-05-29,2019-06-18
1058132-25-LE19,83002400-K,61607202-1,0,2019-05-14,68850.5063376,2019-04-27,2019-05-23,2019-06-10
1058134-50-LP19,83002400-K,61607502-0,1,2019-06-03,1311.271083,2019-05-21,2019-06-16,2019-07-04
1058134-94-L119,83002400-K,61607502-0,1,2019-06-05,2980.337328,2019-05-23,2019-06-18,2019-07-13
1058045-13-LE19,83002400-K,61606404-5,1,2019-06-18,1617.792054939,2019-06-05,2019-07-01,2019-07-16
4309-195-LE19,83002400-K,61602189-3,0,2019-06-14,1217.330796,2019-06-01,2019-06-27,2019-07-17
1075963-68-L119,83002400-K,61606001-5,0,2019-07-02,29762.27830974,2019-06-19,2019-07-15,2019-08-07
1075963-68-R119,83002400-K,61606001-5,0,2019-07-02,29762.27830974,2019-06-19,2019-07-15,2019-08-02
4309-228-LQ19,83002400-K,61602189-3,0,2019-08-19,1302.03193,2019-08-06,2019-09-01,2019-09-25
1058095-29-LE19,83002400-K,61608502-6,0,2019-07-15,0,2019-07-04,2019-07-30,2019-08-17
1058095-34-LE19,83002400-K,61608502-6,1,2019-07-17,0,2019-07-04,2019-07-30,2019-08-14
1058095-35-LE19,83002400-K,61608502-6,1,2019-07-16,1202.818996466,2019-07-03,2019-07-29,2019-08-19
1057055-108-LE19,83002400-K,61608604-9,1,2019-07-19,10995.06528,2019-07-06,2019-08-01,2019-08-21
1058095-45-LQ19,83002400-K,61608502-6,1,2019-08-18,2644.260511551,2019-08-05,2019-08-31,2019-09-16
4309-234-LQ19,83002400-K,61602189-3,0,2019-08-19,89975.067095,2019-08-06,2019-09-01,2019-09-21
1058024-4-LQ19,83002400-K,61607301-K,1,2019-08-26,110697.5659296,2019-08-13,2019-09-08,2019-09-29
873299-80-LR19,83002400-K,61602054-4,0,2019-09-09,1213.29683758,2019-08-27,2019-09-22,2019-10-09
1058085-66-LE19,83002400-K,61608406-2,0,2019-08-22,5959.1189172,2019-08-08,2019-09-03,2019-09-26
608-218-LQ19,83002400-K,61606602-1,0,2019-09-16,1213.005400044,2019-09-03,2019-09-29,2019-10-20
1559-57-LE19,83002400-K,61608205-1,0,2019-08-29,22273.17568,2019-08-17,2019-09-12,2019-10-02
1057055-122-LE19,83002400-K,61608604-9,0,2019-08-30,57806.1368,2019-08-16,2019-09-11,2019-10-01
5051-57-LE19,83002400-K,61606901-2,0,2019-09-04,1341.515342,2019-08-22,2019-09-17,2019-10-07
1057055-125-LE19,83002400-K,61608604-9,1,2019-09-02,36929.121,2019-08-20,2019-09-15,2019-10-05
608-52-LQ19,83002400-K,61606602-1,0,2019-10-15,1307.1763,2019-10-02,2019-10-28,2019-11-15
4309-276-LQ19,83002400-K,61602189-3,1,2019-09-24,1234.8142028,2019-09-11,2019-10-07,2019-11-01
1559-58-LQ19,83002400-K,61608205-1,0,2019-09-16,375342.72,2019-08-30,2019-09-25,2019-10-10
1058095-80-LE19,83002400-K,61608502-6,0,2019-09-16,1223.6623,2019-08-31,2019-09-26,2019-10-20
1057055-145-LE19,83002400-K,61608604-9,0,2019-10-07,23247.696,2019-09-19,2019-10-15,2019-11-11
1058085-92-LQ19,83002400-K,61608406-2,0,2019-10-07,97241.1,2019-09-24,2019-10-20,2019-11-10
1058134-264-L119,83002400-K,61607502-0,0,2019-10-03,5097.32,2019-09-18,2019-10-14,2019-11-06
1058012-50-LE19,83002400-K,61607901-8,1,2019-10-17,6208.817088,2019-10-04,2019-10-30,2019-11-21
1058012-51-LQ19,83002400-K,61607901-8,1,2019-10-29,117073.83072,2019-10-16,2019-11-11,2019-11-29
4309-304-LQ19,83002400-K,61602189-3,1,2019-10-25,254237.1312,2019-10-12,2019-11-07,2019-11-28
1058012-54-LE19,83002400-K,61607901-8,0,2019-10-24,22629.26928,2019-10-11,2019-11-06,2019-11-20
2258-261-LP19,83002400-K,61606201-8,1,2019-11-05,2309.52,2019-10-23,2019-11-18,2019-12-09
1058134-284-LR19,83002400-K,61607502-0,1,2019-11-25,1212.3323148,2019-11-12,2019-12-08,2019-12-26
1058085-110-LR19,83002400-K,61608406-2,1,2019-11-29,2434335.753,2019-11-16,2019-12-12,2020-01-02
1641-259-LR19,83002400-K,61608204-3,0,2019-12-26,335379.66592686,2019-12-07,2020-01-02,2020-01-17
1058012-59-LE19,83002400-K,61607901-8,1,2019-11-26,18445.94976,2019-11-13,2019-12-09,2019-12-30
4309-320-LQ19,83002400-K,61602189-3,1,2019-11-15,246417.007152,2019-11-02,2019-11-28,2019-12-18
4309-333-LQ19,83002400-K,61602189-3,1,2019-12-05,65590.28778,2019-11-22,2019-12-18,2020-01-14
4309-340-LQ19,83002400-K,61602189-3,1,2019-12-05,217547.04,2019-11-22,2019-12-18,2020-01-09
1058095-104-LE19,83002400-K,61608502-6,0,2019-11-25,1210.30224,2019-11-12,2019-12-08,2019-12-29
2111-114-LQ19,83002400-K,61608602-2,0,2019-12-15,65868.44826,2019-12-01,2019-12-27,2020-01-16
4309-361-LQ19,83002400-K,61602189-3,0,2019-12-09,97783.5,2019-11-23,2019-12-19,2020-01-06
4309-321-R120,83002400-K,61602189-3,1,2019-12-04,217547.04,2019-11-21,2019-12-17,2020-01-11
