id_firm_rut,cat_year,amt_revenue_value,n_employees
86162100-6,2022,15263628.95,125
8619456-2,2018,10619052.79,200
8619456-2,2019,13527832.86,33
8619456-2,2020,13162842.1,23
8619456-2,2021,18598579.46,104
8619456-2,2022,16832969.2,9
8622739-8,2018,16525406.82,95
8622739-8,2019,10061805.57,43
8622739-8,2020,18578226.4,137
8622739-8,2021,23296072.05,87
8622739-8,2022,11921961.64,192
86242400-K,2018,15787344.39,132
86242400-K,2019,13337260.25,100
86242400-K,2020,19699128.9,87
86242400-K,2021,15045016.35,74
86242400-K,2022,13220840.6,193
86316500-8,2018,21416069.19,68
86316500-8,2019,14996396.32,107
86316500-8,2020,14614937.16,142
86316500-8,2021,13092844.82,71
86316500-8,2022,18826884.19,98
86383300-0,2018,11990350.1,157
86383300-0,2019,15545764.02,26
86383300-0,2020,19537152.75,140
86383300-0,2021,9409709.34,165
86383300-0,2022,20738037.43,49
86397000-8,2018,16833717.78,156
86397000-8,2019,15423733.17,101
86397000-8,2020,14133037.93,171
86397000-8,2021,17273265.24,85
86397000-8,2022,16953296.39,66
86519000-K,2018,12299048.61,155
86519000-K,2019,11266948.83,110
86519000-K,2020,14504813.61,9
86519000-K,2021,17085631.53,176
86519000-K,2022,10224544.49,181
86520500-7,2018,19615517.26,7
86520500-7,2019,17232069.93,10
86520500-7,2020,12943307.56,46
86520500-7,2021,19413013.13,30
86520500-7,2022,9634414.29,194
86527400-9,2018,17142035.28,185
86527400-9,2019,15484072.19,38
86527400-9,2020,15928363.46,10
86527400-9,2021,15433829.96,39
86527400-9,2022,13730030.53,111
86537600-6,2018,19340034.49,66
86537600-6,2019,10725732.79,76
86537600-6,2020,8833504.76,72
86537600-6,2021,13511162.54,12
86537600-6,2022,9700577.31,6
8663471-6,2018,11433084.66,161
8663471-6,2019,15424392.22,17
8663471-6,2020,19070854.2,45
8663471-6,2021,9931943.32,8
8663471-6,2022,9155951.9,178
86676200-7,2018,14065449.61,146
86676200-7,2019,10183174.85,31
86676200-7,2020,12133429.17,147
86676200-7,2021,13319331.25,44
86676200-7,2022,12160700.88,154
86687700-9,2018,17641059.27,148
86687700-9,2019,19217494.56,182
86687700-9,2020,14945295.81,100
86687700-9,2021,12219695.05,141
86687700-9,2022,14430867.28,163
86710300-7,2018,13022654.69,68
86710300-7,2019,13167334.06,14
86710300-7,2020,18997559.45,101
86710300-7,2021,9322141.71,112
86710300-7,2022,17291619.83,105
86743300-7,2018,16424915.57,95
86743300-7,2019,9000733.54,76
86743300-7,2020,9939470.69,2
86743300-7,2021,20175195.97,35
86743300-7,2022,16034625.25,162
86821000-1,2018,18478945.64,127
86821000-1,2019,11222842.19,59
86821000-1,2020,18818171,92
86821000-1,2021,13049701.37,72
86821000-1,2022,19685204.11,42
86853800-7,2018,13976651.27,177
86853800-7,2019,13724612.75,22
86853800-7,2020,11866929.47,130
86853800-7,2021,17303955.27,19
86853800-7,2022,17283464.73,44
86887200-4,2018,12661909,37
86887200-4,2019,14271429.05,77
86887200-4,2020,19099031.21,200
86887200-4,2021,14261832.08,88
86887200-4,2022,7187213.72,75
8692474-9,2018,12129598.23,176
8692474-9,2019,12663791.56,154
8692474-9,2020,17834921.38,177
8692474-9,2021,10476148.57,131
8692474-9,2022,10778327.29,115
8701428-2,2018,19026197.29,171
8701428-2,2019,5626503.57,160
8701428-2,2020,11692008.26,134
8701428-2,2021,13530205.69,44
8701428-2,2022,21304274.62,164
87019000-K,2018,12036088.03,14
87019000-K,2019,10635646.79,67
87019000-K,2020,11368646.49,143
87019000-K,2021,17684929.75,39
87019000-K,2022,13217316.44,47
8702153-K,2018,19905623.29,31
8702153-K,2019,15114521.83,147
8702153-K,2020,12052208.45,110
8702153-K,2021,15160534.46,24
8702153-K,2022,17124813.09,91
8706954-0,2018,15750190.03,113
8706954-0,2019,9475686.32,165
8706954-0,2020,11395628.5,34
8706954-0,2021,15891410.75,116
8706954-0,2022,15565331.84,171
8726638-9,2018,10666731.61,17
8726638-9,2019,21403198.18,134
8726638-9,2020,11765489.27,76
8726638-9,2021,16869040.77,189
8726638-9,2022,7064274.81,96
8728695-9,2018,13967874.89,119
8728695-9,2019,11319588.86,20
8728695-9,2020,19847092.49,199
8728695-9,2021,12681261.07,3
8728695-9,2022,18332742.49,128
8731099-K,2018,14718711.86,167
8731099-K,2019,17487316.35,14
8731099-K,2020,16356598.92,126
8731099-K,2021,13451335.78,68
8731099-K,2022,15771944.04,92
8732580-6,2018,13423714.97,7
8732580-6,2019,13255134.29,159
8732580-6,2020,14445401.39,179
8732580-6,2021,15702225.63,55
8732580-6,2022,18098261.95,39
8733743-K,2018,13494819.37,143
8733743-K,2019,12197128.01,51
8733743-K,2020,19595782.08,132
8733743-K,2021,16734634.74,123
8733743-K,2022,19839682.49,60
8745180-1,2018,15207440.67,93
8745180-1,2019,14089242.22,162
8745180-1,2020,6607217.95,78
8745180-1,2021,13617601.78,70
8745180-1,2022,21168747.99,113
8746012-6,2018,21174419.03,36
8746012-6,2019,12917447.09,154
8746012-6,2020,18597183.26,70
8746012-6,2021,15731784.27,196
8746012-6,2022,22907272.76,155
8746307-9,2018,14509782.02,64
8746307-9,2019,11023183.47,52
8746307-9,2020,8987502.97,26
8746307-9,2021,10897262.3,81
8746307-9,2022,21860069.69,197
8747846-7,2018,21129195.21,118
8747846-7,2019,16676583.94,76
8747846-7,2020,17002113.43,191
8747846-7,2021,10072486.74,187
8747846-7,2022,17170945.07,135
8747986-2,2018,16887883.8,106
8747986-2,2019,13689097.64,72
8747986-2,2020,17830540.02,91
8747986-2,2021,10185270.45,69
8747986-2,2022,15528716.73,171
8750997-4,2018,12934770.37,184
8750997-4,2019,11330117.56,72
8750997-4,2020,13364934.06,78
8750997-4,2021,23165862.29,19
8750997-4,2022,9124155.5,117
8751811-6,2018,15143077.76,124
8751811-6,2019,9305898.72,39
8751811-6,2020,17374838.33,196
8751811-6,2021,18742791.98,36
8751811-6,2022,18431836.37,95
87536700-5,2018,17792669.04,36
87536700-5,2019,8763577.95,186
87536700-5,2020,15063254.5,81
87536700-5,2021,19075239.44,170
87536700-5,2022,12201886.89,26
87590600-3,2018,18874860.58,165
87590600-3,2019,18122413.74,61
87590600-3,2020,9346688.81,90
87590600-3,2021,21896547.65,161
87590600-3,2022,20134694.4,46
8759991-4,2018,19992421.51,120
8759991-4,2019,15922430.31,64
8759991-4,2020,14105547.68,84
8759991-4,2021,8621549.04,142
8759991-4,2022,13536959.04,118
87606800-1,2018,25390082.84,15
87606800-1,2019,13986270.93,26
87606800-1,2020,14232633.09,165
87606800-1,2021,12498957.84,56
87606800-1,2022,20416174.91,157
87623200-6,2018,7006813.12,8
87623200-6,2019,17910929.39,66
87623200-6,2020,15224188.82,72
87623200-6,2021,3595049.7,70
87623200-6,2022,17111610.06,129
87674400-7,2018,16530920.01,49
87674400-7,2019,17397177.67,163
87674400-7,2020,18999204.19,173
87674400-7,2021,8802010.52,64
87674400-7,2022,14690548.75,148
8769429-1,2018,13082215.99,85
8769429-1,2019,15007642.77,23
8769429-1,2020,24110701.19,26
8769429-1,2021,16635785.82,29
8769429-1,2022,18536654.57,172
8774377-2,2018,15247626.8,153
8774377-2,2019,10942288.18,39
8774377-2,2020,23726979.52,7
8774377-2,2021,15254379.02,188
8774377-2,2022,25275592.49,22
8775502-9,2018,16942233.43,82
8775502-9,2019,14706111.58,33
8775502-9,2020,15204502.4,101
8775502-9,2021,11525281.16,150
8775502-9,2022,17886803.09,16
87778800-8,2018,16130622.06,51
87778800-8,2019,16146948.83,154
87778800-8,2020,19454847.94,69
87778800-8,2021,13450622.67,129
87778800-8,2022,13014992.76,30
8780706-1,2018,6453718.48,118
8780706-1,2019,11030643.03,133
8780706-1,2020,19430689.2,120
8780706-1,2021,14382816.49,20
8780706-1,2022,13032576.75,145
8781158-1,2018,10692265.1,55
8781158-1,2019,11082657.37,57
8781158-1,2020,22370702.81,198
8781158-1,2021,18834482.83,118
8781158-1,2022,20113653.08,140
87811600-3,2018,19836759.01,108
87811600-3,2019,12387455.07,93
87811600-3,2020,19988425.59,149
87811600-3,2021,17123577.43,36
87811600-3,2022,18592027.48,153
8786008-6,2018,12144256.61,134
8786008-6,2019,13679195.76,30
8786008-6,2020,14072885.29,57
8786008-6,2021,13600505.65,79
8786008-6,2022,7867330.28,125
87860400-8,2018,16106178.72,164
87860400-8,2019,14000280.67,69
87860400-8,2020,10765920.33,106
87860400-8,2021,13529400.33,59
87860400-8,2022,21145737.37,10
87912900-1,2018,17779077.16,34
87912900-1,2019,21394777.9,3
87912900-1,2020,15237417.3,147
87912900-1,2021,15973779.95,18
87912900-1,2022,13520882.87,45
87952900-K,2018,9786215.88,91
87952900-K,2019,13210462.17,150
87952900-K,2020,15056017.64,85
87952900-K,2021,11391983.21,171
87952900-K,2022,15430509.59,24
87975900-5,2018,13321330.02,7
87975900-5,2019,11577115.05,173
87975900-5,2020,15618609.37,32
87975900-5,2021,17010858.59,70
87975900-5,2022,18987223.75,195
88041000-8,2018,14493561.62,170
88041000-8,2019,12532759.03,98
88041000-8,2020,15738963.87,124
88041000-8,2021,16404799.02,140
88041000-8,2022,12408288.7,39
8806376-7,2018,14928998.45,132
8806376-7,2019,20026997.5,123
8806376-7,2020,14969250.23,14
8806376-7,2021,22648867.84,7
8806376-7,2022,9440781.04,185
88074700-2,2018,12721729.68,188
88074700-2,2019,15981216.97,189
88074700-2,2020,12079924.65,26
88074700-2,2021,14494884.72,91
88074700-2,2022,15579966.16,67
88093300-0,2018,18235864.14,187
88093300-0,2019,12281458.4,102
88093300-0,2020,10153689.68,62
88093300-0,2021,18128485.6,180
88093300-0,2022,19379439.14,99
8810505-2,2018,19586852.72,111
8810505-2,2019,24380884.34,38
8810505-2,2020,16820404.29,159
8810505-2,2021,13442207.46,14
8810505-2,2022,18816692.21,134
8816879-8,2018,19141929.63,168
8816879-8,2019,25838289.72,184
8816879-8,2020,13444706.25,171
8816879-8,2021,11723767.74,39
8816879-8,2022,20557931.28,132
88183600-9,2018,21182198.84,183
88183600-9,2019,13293218.75,200
88183600-9,2020,19076378.3,110
88183600-9,2021,16764638.06,147
88183600-9,2022,10022414.86,142
88248700-8,2018,12639266.25,198
88248700-8,2019,22763544.4,49
88248700-8,2020,24239745.46,35
88248700-8,2021,11873108.69,46
88248700-8,2022,19529872.94,110
88270200-6,2018,11010579.28,117
88270200-6,2019,11988830.17,110
88270200-6,2020,15490363.46,114
88270200-6,2021,15437678.95,158
88270200-6,2022,8945586.07,155
88277600-K,2018,19243197.86,76
88277600-K,2019,13464719.72,162
88277600-K,2020,13527115.55,165
88277600-K,2021,17279515.26,13
88277600-K,2022,17711704.87,174
88293200-1,2018,18514740.66,67
88293200-1,2019,11264563.62,182
88293200-1,2020,13035641.84,166
88293200-1,2021,16019250.34,139
88293200-1,2022,14753616.62,146
88316700-7,2018,17907756.91,70
88316700-7,2019,16525638.88,26
88316700-7,2020,9619722.85,14
88316700-7,2021,12049892.65,31
88316700-7,2022,11960562.18,197
8833871-5,2018,16997552.14,92
8833871-5,2019,16801120.04,16
8833871-5,2020,12485009.55,15
8833871-5,2021,13849128.3,195
8833871-5,2022,20110745.54,85
8836464-3,2018,10693825.6,103
8836464-3,2019,15476978.42,186
8836464-3,2020,22254028.31,164
8836464-3,2021,13063495.57,49
8836464-3,2022,14061445.66,191
88400600-7,2018,18123561.36,98
88400600-7,2019,14490315.05,60
88400600-7,2020,8168701.82,176
88400600-7,2021,21822352.21,19
88400600-7,2022,8944852.9,142
88416800-7,2018,16701159.32,91
88416800-7,2019,14239150.02,172
88416800-7,2020,18129473.5,72
88416800-7,2021,14881547.74,45
88416800-7,2022,13313465.26,64
8843723-3,2018,13830783.59,131
8843723-3,2019,10078806.09,100
8843723-3,2020,17991361.12,5
8843723-3,2021,19442734.03,109
8843723-3,2022,17705126.28,130
8846374-9,2018,18888263.83,58
8846374-9,2019,14371357.54,4
8846374-9,2020,15271075.74,178
8846374-9,2021,12238670.17,100
8846374-9,2022,18651053.02,178
88466300-8,2018,14715208.13,92
88466300-8,2019,11831627.83,130
88466300-8,2020,13146800.69,173
88466300-8,2021,4441926.26,108
88466300-8,2022,15594911.51,117
88496600-0,2018,15050122.02,117
88496600-0,2019,14876282.02,46
88496600-0,2020,12319711.66,81
88496600-0,2021,13933679.59,89
88496600-0,2022,16554230.63,40
8854336-K,2018,24655467.26,126
8854336-K,2019,10231840.4,157
8854336-K,2020,19437825.5,38
8854336-K,2021,13311120.92,6
8854336-K,2022,15418861.03,177
8857157-6,2018,15538367.42,199
8857157-6,2019,16363447.58,72
8857157-6,2020,12352897.08,57
8857157-6,2021,19019028.64,60
8857157-6,2022,14650494.07,64
88579800-4,2018,14510286.11,113
88579800-4,2019,19166191.44,107
88579800-4,2020,6812726.45,147
88579800-4,2021,14588015.14,142
88579800-4,2022,17657856.28,153
88597400-7,2018,16995962.18,85
88597400-7,2019,11999759.56,56
88597400-7,2020,16695560.74,113
88597400-7,2021,6440995.81,36
88597400-7,2022,7717069.84,190
88597500-3,2018,25316050.62,1
88597500-3,2019,15173864.74,175
88597500-3,2020,10763668.06,76
88597500-3,2021,22138716.26,9
88597500-3,2022,14085852.01,97
8860620-5,2018,13822406.86,187
8860620-5,2019,14854666.29,82
8860620-5,2020,15644732.73,127
8860620-5,2021,17877749.65,39
8860620-5,2022,21167966.6,115
88611600-4,2018,16304565.58,24
88611600-4,2019,14708720.72,160
88611600-4,2020,17215934.91,146
88611600-4,2021,10835979.17,105
88611600-4,2022,17151757.56,6
88632000-0,2018,9183211.5,135
88632000-0,2019,14845921.34,95
88632000-0,2020,17910447.2,18
88632000-0,2021,16384154.06,7
88632000-0,2022,13543873.6,13
8864840-4,2018,14810759.24,6
8864840-4,2019,14864788.41,18
8864840-4,2020,19493501.98,173
8864840-4,2021,19420024.65,113
8864840-4,2022,14162820.74,56
88670700-2,2018,19408655.21,108
88670700-2,2019,13332095.07,178
88670700-2,2020,16918783.35,18
88670700-2,2021,13999903.55,193
88670700-2,2022,13400973.02,88
8869884-3,2018,14382186.46,97
8869884-3,2019,19048060.08,101
8869884-3,2020,11451082.01,99
8869884-3,2021,16133723.49,118
8869884-3,2022,18038702.96,188
8870764-8,2018,16241241.94,172
8870764-8,2019,17775598.29,184
8870764-8,2020,15688027.77,77
8870764-8,2021,13637747.72,142
8870764-8,2022,11184444.58,131
8873512-9,2018,19970414.97,2
8873512-9,2019,18388449.67,59
8873512-9,2020,17576108.07,138
8873512-9,2021,8573998.12,180
8873512-9,2022,9579669.65,100
8876982-1,2018,13448010.9,81
8876982-1,2019,16885014.32,137
8876982-1,2020,16016527.86,16
8876982-1,2021,17296927.73,56
8876982-1,2022,20392277.04,147
88790900-8,2018,9100747.03,61
88790900-8,2019,14262598.22,71
88790900-8,2020,13069638.91,74
88790900-8,2021,11195575.34,87
88790900-8,2022,14951196.66,141
8883761-4,2018,12650034.8,102
8883761-4,2019,17387364.17,68
8883761-4,2020,15848504.23,192
8883761-4,2021,12088323.97,199
8883761-4,2022,17242337.65,76
88842000-2,2018,20599478.73,197
88842000-2,2019,20291454.82,18
88842000-2,2020,15768628.9,117
88842000-2,2021,16238873.89,45
88842000-2,2022,17743258.01,105
88870500-7,2018,19299773.14,110
88870500-7,2019,20519381,158
88870500-7,2020,16107054.36,160
88870500-7,2021,13548592.48,124
88870500-7,2022,13124258.45,6
8887521-4,2018,12905728.57,117
8887521-4,2019,16418118.08,91
8887521-4,2020,14361811.45,163
8887521-4,2021,25279106.82,117
8887521-4,2022,16527985,126
8888167-2,2018,18549625.68,49
8888167-2,2019,17680256.01,193
8888167-2,2020,24061231.85,20
8888167-2,2021,19271350.21,70
8888167-2,2022,15291176.36,150
88900200-K,2018,20704185.71,102
88900200-K,2019,15393309.03,179
88900200-K,2020,9245574.44,112
88900200-K,2021,11110818.68,181
88900200-K,2022,18201599.86,120
88909800-7,2018,7100278.58,180
88909800-7,2019,16032932.28,98
88909800-7,2020,15117386.1,68
88909800-7,2021,17224212.68,18
88909800-7,2022,12549779.18,30
8893684-1,2018,20546651.95,197
8893684-1,2019,15329951.17,101
8893684-1,2020,18373352.15,110
8893684-1,2021,15965004.88,144
8893684-1,2022,12733787.87,133
8897462-K,2018,16933619.36,200
8897462-K,2019,15977831.66,13
8897462-K,2020,8988628.84,110
8897462-K,2021,10879869.32,102
8897462-K,2022,12673314.15,55
8897769-6,2018,15143425.83,58
8897769-6,2019,17954730.7,154
8897769-6,2020,9851378.1,127
8897769-6,2021,18264795.63,84
8897769-6,2022,12744987.83,36
8898600-8,2018,18911403.24,122
8898600-8,2019,18185908,161
8898600-8,2020,9890182.62,87
8898600-8,2021,18562180.37,118
8898600-8,2022,17193721.72,130
88987500-3,2018,10523469.86,131
88987500-3,2019,18896862.62,160
88987500-3,2020,10170207.25,185
88987500-3,2021,13898115.02,72
88987500-3,2022,21043649.37,165
8900386-5,2018,13907130.73,170
8900386-5,2019,15216288.11,155
8900386-5,2020,12344539.19,71
8900386-5,2021,17797058.02,180
8900386-5,2022,18837376.57,175
89046600-1,2018,11662831.73,111
89046600-1,2019,12344129.66,188
89046600-1,2020,11128535.56,107
89046600-1,2021,18089072,158
89046600-1,2022,11290474.76,164
89074100-2,2018,8113054.45,124
89074100-2,2019,12799743.74,95
89074100-2,2020,15315332.2,56
89074100-2,2021,10914495.42,134
89074100-2,2022,19934668.63,95
89091900-6,2018,19664315.35,152
89091900-6,2019,15764500.22,47
89091900-6,2020,12352613.3,71
89091900-6,2021,17760891.79,107
89091900-6,2022,17914225.52,28
8911864-6,2018,15163529.61,60
8911864-6,2019,14156261.53,141
8911864-6,2020,17779933.44,85
8911864-6,2021,23927945.87,87
8911864-6,2022,14180253.48,43
89135000-7,2018,7126171.26,105
89135000-7,2019,9791794,160
89135000-7,2020,17354689.63,9
89135000-7,2021,20726881.65,43
89135000-7,2022,19542757.51,36
8913677-6,2018,13465821.41,146
8913677-6,2019,20480573.67,103
8913677-6,2020,8064538.48,102
8913677-6,2021,14217743.81,113
8913677-6,2022,20418712.92,171
8920002-4,2018,22620021.47,105
8920002-4,2019,20411100.93,4
8920002-4,2020,12953541.64,170
8920002-4,2021,17168157.59,95
8920002-4,2022,13755485.44,43
8927279-3,2018,11030064.08,25
8927279-3,2019,10833436.16,87
8927279-3,2020,16798464.42,187
8927279-3,2021,17214490.67,60
8927279-3,2022,13825140.88,126
8928402-3,2018,16472669.98,197
8928402-3,2019,9316245.39,12
8928402-3,2020,16657989.07,149
8928402-3,2021,18822496.78,109
8928402-3,2022,16657346.88,199
89293800-8,2018,16163213.19,2
89293800-8,2019,16219013.81,59
89293800-8,2020,18676704.41,193
89293800-8,2021,19185638.24,156
89293800-8,2022,25018533.15,157
8929614-5,2018,21564974.68,63
8929614-5,2019,17881697.3,141
8929614-5,2020,11590111.99,12
8929614-5,2021,10865101.56,85
8929614-5,2022,12604217.43,38
8934666-5,2018,16519291.86,81
8934666-5,2019,20772325.32,47
8934666-5,2020,15750797.69,55
8934666-5,2021,14264647.41,165
8934666-5,2022,17115139.74,171
8939668-9,2018,20095359.88,101
8939668-9,2019,17535873.41,110
8939668-9,2020,14350628.29,106
8939668-9,2021,14510093.46,26
8939668-9,2022,13639769.11,70
89440400-0,2018,15271698.17,113
89440400-0,2019,9592418.44,114
89440400-0,2020,16505917.08,182
89440400-0,2021,19230864.92,84
89440400-0,2022,10701824.44,11
8946946-5,2018,19689391.78,184
8946946-5,2019,14877805.44,147
8946946-5,2020,21860741.82,150
8946946-5,2021,18083852.66,175
8946946-5,2022,15176569.1,126
89504200-5,2018,11071664.65,109
89504200-5,2019,16568873.94,19
89504200-5,2020,12433427.64,167
89504200-5,2021,14676858.2,123
89504200-5,2022,19603832.5,158
89516100-4,2018,22762040.3,135
89516100-4,2019,12720948.26,199
89516100-4,2020,11873243.24,125
89516100-4,2021,15458582.27,25
89516100-4,2022,21174387.92,41
8956447-6,2018,19051821.39,142
8956447-6,2019,7879346.71,11
8956447-6,2020,13639839.46,40
8956447-6,2021,8784321.36,133
8956447-6,2022,11808236.33,118
89590500-3,2018,12607784.39,121
89590500-3,2019,16497872.81,165
89590500-3,2020,16826107.79,131
89590500-3,2021,10980415.49,173
89590500-3,2022,8495433.14,34
8960437-0,2018,13620406.15,189
8960437-0,2019,14926330.9,18
8960437-0,2020,4699688.08,177
8960437-0,2021,17671524.79,78
8960437-0,2022,16476144.88,96
89618500-4,2018,21496297.83,84
89618500-4,2019,11275004.13,138
89618500-4,2020,18802789.81,61
89618500-4,2021,16445340.35,102
89618500-4,2022,18596748.18,35
89625800-1,2018,13531457.44,83
89625800-1,2019,13405458.15,22
89625800-1,2020,17398923.96,17
89625800-1,2021,11180146.31,197
89625800-1,2022,19808098.46,119
89630400-3,2018,12668330.26,18
89630400-3,2019,14194306.77,87
89630400-3,2020,12083873.45,97
89630400-3,2021,21698707.1,25
89630400-3,2022,14871565.95,62
89645800-0,2018,15392019.66,138
89645800-0,2019,9916447.63,136
89645800-0,2020,17967397.91,169
89645800-0,2021,18482682.63,60
89645800-0,2022,19446315.82,73
89688800-5,2018,14921687.74,5
89688800-5,2019,25386591.11,44
89688800-5,2020,15126372.2,164
89688800-5,2021,24591990.26,1
89688800-5,2022,16693738.68,93
89752800-2,2018,9307786.43,3
89752800-2,2019,17325883.7,189
89752800-2,2020,4955068.38,141
89752800-2,2021,15229990.03,190
89752800-2,2022,9859936.91,119
8979628-8,2018,17178479.32,152
8979628-8,2019,11098337.01,112
8979628-8,2020,11650184.5,52
8979628-8,2021,18286542,61
8979628-8,2022,17743906.45,32
