id_tender,amt_payment_value,dt_payment,id_payment
608-13-LQ18,139436.5,2018-02-12,34758--42
608-13-LQ18,85566.59,2018-04-23,34759-28
1514-40-LQ18,126175.95,2018-06-25,34760-55
1514-40-LQ18,5810.46,2018-07-16,34761-76
1514-40-LQ18,6505.19,2018-08-06,34762-97
1514-40-LQ18,56840.59,2018-07-01,34763-61
1514-40-LQ18,26057.44,2018-07-19,34764-79
4309-75-LQ18,269658.46,2018-06-30,34765-53
2069-51-LQ18,264.87,2018-08-11,34766-54
2069-51-LQ18,1001.32,2018-08-04,34767-47
2069-51-LQ18,195.23,2018-09-11,34768-85
4855-119-LQ18,1064.56,2018-10-25,34769-117
4855-119-LQ18,186.07,2018-10-07,34770-99
873299-32-LQ18,346.94,2018-08-29,34771-54
873299-32-LQ18,196.24,2018-08-16,34772-41
873299-32-LQ18,682.22,2018-08-21,34773-46
2058-48-LQ18,2924.91,2018-08-09,34774-24
1549-231-L118,1165.33,2018-08-14,34775-27
1549-231-L118,2308.1,2018-09-26,34776-70
1549-231-L118,1613.17,2018-08-13,34777-26
1549-231-L118,1176.13,2018-10-23,34778-97
1549-231-L118,1421.64,2018-08-27,34779-40
4940-10-LQ18,289976.88,2018-12-11,34780-118
2130-108-LQ18,7106.91,2018-11-12,34781-55
2130-108-LQ18,111341.74,2018-11-20,34782-63
2130-108-LQ18,73272.28,2019-01-09,34783-113
2130-108-LQ18,29577.76,2018-09-27,34784-9
4661-27-LQ18,554.99,2018-11-11,34785-36
4661-27-LQ18,122.83,2018-12-02,34786-57
4661-27-LQ18,202,2019-01-08,34787-94
4661-27-LQ18,561.7,2018-12-22,34788-77
831756-221-LE18,33047.57,2018-11-09,34789-26
5051-50-LQ18,571.03,2018-12-30,34790-77
5051-50-LQ18,38.72,2018-12-15,34791-62
5051-50-LQ18,541.4,2019-01-18,34792-96
5051-50-LQ18,282.35,2018-12-19,34793-66
1541-59-LQ18,73303.15,2019-03-06,34794-89
1541-59-LQ18,160090.25,2019-02-18,34795-73
1641-233-LQ18,111639.81,2019-04-09,34796-89
1641-233-LQ18,105070.17,2019-03-09,34797-58
1641-233-LQ18,2554.8,2019-02-20,34798-41
1641-233-LQ18,38191.05,2019-04-18,34799-98
4309-306-LQ18,98349.02,2019-03-13,34800-61
4309-306-LQ18,83137.63,2019-02-06,34801-26
4309-306-LQ18,74579,2019-03-07,34802-55
5184-166-LE18,29534.8,2019-03-04,34803-51
2111-126-LE18,0,2019-04-11,34804-73
2111-126-LE18,0,2019-04-18,34805-80
2111-126-LE18,0,2019-02-21,34806-24
2111-126-LE18,0,2019-02-13,34807-16
2111-126-LE18,0,2019-02-06,34808-9
777304-12-LQ18,456.24,2019-05-16,34809-76
777304-12-LQ18,263.38,2019-05-08,34810-68
777304-12-LQ18,172.98,2019-04-20,34811-50
777304-12-LQ18,337.69,2019-06-12,34812-103
1553-82-L119,6619,2019-04-02,34813-28
4309-120-LE19,1546.47,2019-07-27,34814-63
4309-120-LE19,5827.91,2019-08-25,34815-92
4309-120-LE19,825.3,2019-06-08,34816-14
4309-120-LE19,720.8,2019-05-28,34817-3
4309-120-LE19,2616.07,2019-08-08,34818-75
1676-24-LE19,177.65,2019-05-28,34819--2
1676-24-LE19,439.39,2019-06-17,34820-18
1676-24-LE19,270.99,2019-06-17,34821-18
1676-24-LE19,335.42,2019-08-22,34822-84
2069-40-LQ19,307.84,2019-09-07,34823-60
2069-40-LQ19,494.55,2019-09-10,34824-63
2069-40-LQ19,627.09,2019-11-11,34825-125
4452-19-LE19,10709,2019-07-15,34826-19
4452-19-LE19,924.11,2019-09-11,34827-77
4452-19-LE19,922.88,2019-08-02,34828-37
4452-19-LE19,3692.38,2019-09-22,34829-88
4452-19-LE19,5760.77,2019-06-23,34830--3
1704-14-LQ19,0,2019-11-20,34831-98
1704-14-LQ19,0,2019-09-21,34832-38
1704-14-LQ19,0,2019-09-17,34833-34
1704-14-LQ19,0,2019-10-17,34834-64
4309-197-LQ19,10846.17,2019-09-27,34835-52
1057441-55-LQ19,158102.42,2019-09-19,34836-38
1057441-55-LQ19,23630.52,2019-09-20,34837-39
1057441-55-LQ19,21874.88,2019-11-05,34838-85
1070620-25-LE19,1428.19,2019-09-21,34839-56
2109-18-LE19,664.02,2019-10-08,34840-47
2109-18-LE19,41813.59,2019-09-28,34841-37
2109-18-LE19,8718.04,2019-10-10,34842-49
1057539-51-LE19,4633.2,2019-10-05,34843-18
1057539-51-LE19,5536.86,2019-11-13,34844-57
1057539-51-LE19,1424.04,2019-11-19,34845-63
1057539-51-LE19,7229.4,2019-12-05,34846-79
1057539-51-LE19,2201.73,2019-11-22,34847-66
1057547-281-L119,3265,2019-11-28,34848-80
1057547-281-L119,1811.67,2019-10-06,34849-27
1057547-281-L119,167.02,2019-09-22,34850-13
1540-95-LE19,7170.76,2020-01-20,34851-55
1540-95-LE19,77.91,2019-12-21,34852-25
1540-95-LE19,20538.18,2020-03-25,34853-120
1540-95-LE19,6196.7,2020-01-28,34854-63
1488-67-LE19,24314.81,2020-01-07,34855-49
1488-67-LE19,30974.29,2020-01-19,34856-61
2069-114-LE19,1967.36,2020-03-11,34857-64
2069-114-LE19,611.67,2020-03-15,34858-68
2069-114-LE19,726.54,2020-03-06,34859-59
2069-114-LE19,7627.74,2020-03-15,34860-68
2069-114-LE19,508,2020-03-26,34861-79
1058141-1-LQ20,16.79,2020-03-10,34862-2
1058141-1-LQ20,239.45,2020-05-04,34863-57
1058141-1-LQ20,338.16,2020-04-26,34864-49
1058141-1-LQ20,215.7,2020-05-16,34865-69
1058141-1-LQ20,432.85,2020-05-24,34866-77
2215-3-LQ20,0,2020-07-07,34867-82
1952-24-LE20,3951.98,2020-09-26,34868-95
1952-24-LE20,15723.69,2020-07-22,34869-29
1952-24-LE20,1063.13,2020-07-11,34870-18
1952-24-LE20,16719.88,2020-08-29,34871-67
1641-153-LR20,28041.46,2021-02-13,34872-105
1641-153-LR20,615475.52,2020-11-30,34873-30
1641-153-LR20,20328.4,2020-11-28,34874-28
1559-46-LP20,53101.57,2020-10-20,34875-11
1559-46-LP20,126,2020-10-26,34876-17
1559-46-LP20,35717.21,2020-10-25,34877-16
1057489-264-LE20,684.99,2021-01-25,34878-74
1057489-264-LE20,21171.18,2021-02-03,34879-83
1057489-264-LE20,4782.13,2020-11-29,34880-17
1057489-264-LE20,3620.52,2021-01-12,34881-61
2126-45-LR20,287838.23,2021-03-02,34882-74
2126-45-LR20,12019.2,2020-12-23,34883-5
1057402-240-LQ20,106273.43,2020-12-23,34884-9
1057402-240-LQ20,60256.78,2020-12-31,34885-17
1057402-240-LQ20,38595.04,2021-01-31,34886-48
1057402-240-LQ20,25061.51,2021-02-13,34887-61
1058085-135-LQ20,222196.89,2021-02-04,34888-54
1058085-135-LQ20,1376.94,2021-02-05,34889-55
1058085-135-LQ20,8634.64,2021-01-21,34890-40
1058085-135-LQ20,50303.94,2020-12-28,34891-16
1058095-152-LR20,1443.9,2021-05-19,34892-86
812261-55-LE20,7346.05,2021-03-19,34893-55
812261-55-LE20,9310.48,2021-03-02,34894-38
812261-55-LE20,6826.16,2021-03-02,34895-38
812261-55-LE20,2025.73,2021-02-26,34896-34
812261-55-LE20,7700.24,2021-04-02,34897-69
4309-46-LQ21,1106.86,2021-05-29,34898-48
4309-46-LQ21,53.42,2021-05-16,34899-35
4309-46-LQ21,922.52,2021-06-09,34900-59
494-4-LQ21,0,2021-08-13,34901-76
494-4-LQ21,0,2021-06-28,34902-30
1514-35-LE21,1078.28,2021-09-15,34903-103
1514-35-LE21,5127.72,2021-07-26,34904-52
1514-35-LE21,54288.82,2021-08-14,34905-71
1057389-24-LE21,4859.98,2022-01-26,34906-89
1057389-24-LE21,1013.71,2021-12-01,34907-33
1057389-24-LE21,2132.85,2022-01-03,34908-66
757-73-L118,4700.3,2018-09-30,34909-24
757-73-L118,3047.88,2018-12-31,34910-116
757-73-L118,590,2018-10-28,34911-52
757-73-L118,145.61,2018-12-16,34912-101
4343-8-L119,907.67,2019-08-11,34913-88
4343-8-L119,966.59,2019-07-18,34914-64
1057417-16-LP20,3294.62,2020-05-02,34915-22
1057417-16-LP20,30301.8,2020-05-08,34916-28
1057417-16-LP20,28112.99,2020-06-22,34917-73
1057417-16-LP20,1147.85,2020-07-15,34918-96
1057417-16-LP20,8887.23,2020-06-27,34919-78
5184-9-LE18,44897.37,2018-05-21,34920-85
2126-135-LQ18,55772.79,2019-01-04,34921-86
2126-135-LQ18,32351.84,2018-11-02,34922-23
2126-135-LQ18,103246.48,2018-11-28,34923-49
608-210-LQ18,118235.67,2018-12-24,34924-77
608-210-LQ18,2729.46,2018-12-05,34925-58
1959-112-LE18,42250.69,2018-12-10,34926-31
636-491-LQ18,47137.27,2019-06-12,34927-80
636-491-LQ18,27455.54,2019-03-28,34928-4
636-491-LQ18,55010.64,2019-05-06,34929-43
636-491-LQ18,11124.75,2019-04-15,34930-22
636-491-LQ18,32099.86,2019-05-30,34931-67
494-1-LQ19,133526.79,2019-04-28,34932-58
494-1-LQ19,36756.74,2019-03-08,34933-7
1950-4-LE19,1070.75,2019-02-26,34934-3
1950-4-LE19,130.33,2019-02-26,34935-3
1641-41-LQ19,435.8,2019-06-05,34936-54
1641-41-LQ19,445.15,2019-05-17,34937-35
1641-41-LQ19,28.34,2019-06-19,34938-68
1641-41-LQ19,404.98,2019-05-12,34939-30
5053-27-LP19,0,2019-07-01,34940-61
2258-157-LQ19,717.7,2019-10-23,34941-85
2258-157-LQ19,154.38,2019-09-09,34942-41
2258-157-LQ19,317.14,2019-08-12,34943-13
2258-157-LQ19,18.57,2019-10-04,34944-66
1676-39-LR19,1114.07,2020-02-03,34945-90
1676-39-LR19,15131.39,2019-11-25,34946-20
1057491-39-LQ19,2822.43,2020-01-11,34947-85
1057491-39-LQ19,122197.05,2019-11-16,34948-29
2069-85-LQ19,73779.4,2019-11-20,34949-34
2069-85-LQ19,20450.91,2019-12-25,34950-69
2069-85-LQ19,846.2,2019-11-07,34951-21
1070620-60-LQ19,1231.46,2020-02-21,34952-78
1070620-60-LQ19,94.4,2020-03-07,34953-93
2215-39-LQ19,0,2020-04-06,34954-108
2215-39-LQ19,0,2020-02-21,34955-63
2258-16-LR20,0,2020-04-19,34956-10
2258-16-LR20,0,2020-07-17,34957-99
2258-16-LR20,0,2020-06-16,34958-68
2258-16-LR20,0,2020-05-10,34959-31
1667-6-LP20,25646.29,2020-04-17,34960-29
1667-6-LP20,58896.81,2020-02-26,34961--22
1667-6-LP20,20756.78,2020-05-10,34962-52
4967-16-LE20,419.58,2020-07-28,34963-101
4967-16-LE20,69.15,2020-04-29,34964-11
4967-16-LE20,578.05,2020-06-24,34965-67
4967-16-LE20,180.06,2020-06-17,34966-60
1641-108-LR20,323.55,2020-10-10,34967-72
1641-108-LR20,391.27,2020-10-28,34968-90
1641-108-LR20,386.41,2020-08-23,34969-24
1641-108-LR20,202.2,2020-09-15,34970-47
1641-106-R120,0,2020-10-23,34971-63
2258-211-LR20,9.28,2020-11-24,34972-2
2258-211-LR20,396.87,2020-11-14,34973--8
2258-211-LR20,798.77,2020-12-07,34974-15
4464-46-LQ20,747.88,2021-01-20,34975-36
4464-46-LQ20,561.72,2021-02-21,34976-68
4464-46-LQ20,14.25,2021-01-20,34977-36
1950-69-LE20,730.21,2021-02-20,34978-61
1950-69-LE20,488.38,2021-02-12,34979-53
4464-50-LP20,283.92,2021-03-30,34980-82
4464-50-LP20,1000.12,2021-03-09,34981-61
1057490-51-LP20,44863.54,2021-03-08,34982-48
1057490-51-LP20,3609.75,2021-03-10,34983-50
1057490-51-LP20,22691.41,2021-03-25,34984-65
1057490-51-LP20,4031.08,2021-04-23,34985-94
5184-139-LP20,1489.81,2021-05-21,34986-76
5184-139-LP20,2021.69,2021-01-10,34987--55
2215-3-LQ21,0,2021-06-28,34988-99
2215-3-LQ21,0,2021-05-18,34989-58
2215-3-LQ21,0,2021-04-17,34990-27
2215-3-LQ21,0,2021-03-27,34991-6
2215-3-LQ21,0,2021-06-02,34992-73
617807-8-LE21,9782.02,2021-04-17,34993-9
617807-8-LE21,207.41,2021-06-15,34994-68
617807-8-LE21,42578.75,2021-05-13,34995-35
2199-9-LE21,384.17,2021-06-17,34996-73
2199-9-LE21,260.56,2021-05-24,34997-49
2199-9-LE21,559.54,2021-05-17,34998-42
1075963-7-LQ21,0,2021-06-20,34999-27
1075963-7-LQ21,0,2021-06-14,35000-21
1075963-7-LQ21,0,2021-06-25,35001-32
1075963-7-LQ21,0,2021-08-16,35002-84
1075963-7-LQ21,0,2021-06-29,35003-36
1499-57-LE21,0,2021-07-06,35004-39
1667-10-LQ21,84137.51,2021-09-07,35005-55
1667-10-LQ21,23072.34,2021-09-22,35006-70
1667-10-LQ21,151621.03,2021-09-07,35007-55
2215-16-LQ21,0,2021-09-20,35008-91
2215-16-LQ21,0,2021-08-05,35009-45
2215-16-LQ21,0,2021-08-27,35010-67
2215-16-LQ21,0,2021-08-08,35011-48
2215-16-LQ21,0,2021-06-08,35012--13
1549-69-LR21,254281.92,2021-09-12,35013-64
1549-69-LR21,12783.73,2021-08-29,35014-50
1549-69-LR21,120791.27,2021-08-04,35015-25
2215-25-LQ21,0,2021-06-30,35016--19
2215-25-LQ21,0,2021-09-01,35017-44
2111-119-LQ21,1232.71,2021-10-14,35018-54
1057539-48-LQ21,431992.79,2021-11-24,35019-57
1075337-48-LQ21,0,2022-01-17,35020-100
1075337-48-LQ21,0,2021-10-24,35021-15
1075337-48-LQ21,0,2021-11-22,35022-44
1057536-54-LQ20,300.12,2021-01-05,35023-38
1057536-54-LQ20,3932.59,2021-01-25,35024-58
1057536-54-LQ20,1402.4,2021-02-16,35025-80
1952-17-LP19,26160.7,2019-04-21,35026-41
1952-17-LP19,16425.64,2019-04-28,35027-48
1952-17-LP19,3059.23,2019-05-12,35028-62
1952-17-LP19,21461.34,2019-04-28,35029-48
1660-78-L119,483.78,2019-07-22,35030-52
1660-78-L119,194.73,2019-08-18,35031-79
1660-78-L119,174.68,2019-09-20,35032-112
1660-78-L119,787.32,2019-08-15,35033-76
1075963-173-LE20,773.47,2020-08-22,35034-55
1075963-173-LE20,17012.95,2020-07-13,35035-15
1075963-173-LE20,64.48,2020-07-06,35036-8
1002772-68-LE20,3154.16,2020-11-28,35037-76
1002772-68-LE20,4034.55,2020-12-04,35038-82
1002772-68-LE20,7775.18,2020-10-13,35039-30
2111-124-LE20,12065.32,2021-01-31,35040-61
2111-124-LE20,3774.17,2021-01-02,35041-32
2111-124-LE20,16633.05,2021-01-05,35042-35
2111-124-LE20,1721.17,2021-01-07,35043-37
2111-124-LE20,908.23,2021-03-18,35044-107
1057428-31-LE20,0,2021-05-01,35045-95
1057428-31-LE20,0,2021-03-22,35046-55
1057428-31-LE20,0,2021-03-17,35047-50
1057428-31-LE20,0,2021-05-30,35048-124
1057428-31-LE20,0,2021-03-07,35049-40
4309-38-LE21,4618.29,2021-04-19,35050-25
4309-38-LE21,29187.77,2021-05-27,35051-63
1514-14-LE21,22957.53,2021-06-01,35052-68
1514-14-LE21,4041.74,2021-05-12,35053-48
1514-14-LE21,3257.06,2021-05-12,35054-48
1514-14-LE21,2054.7,2021-05-29,35055-65
1514-14-LE21,8599.67,2021-04-23,35056-29
4309-150-LE21,10305.3,2021-09-11,35057-82
4309-150-LE21,8729.89,2021-08-28,35058-68
4309-150-LE21,3443.81,2021-06-28,35059-7
4309-150-LE21,11068.77,2021-09-03,35060-74
1641-104-LP21,25.43,2021-09-15,35061-55
1641-104-LP21,27737.01,2021-10-10,35062-80
1641-104-LP21,3956.94,2021-08-06,35063-15
1641-104-LP21,7162.81,2021-08-29,35064-38
1641-104-LP21,2452.99,2021-08-26,35065-35
1057544-189-LE21,1089.9,2021-09-24,35066-19
1057544-189-LE21,335.58,2021-10-06,35067-31
1057544-189-LE21,9742,2021-11-08,35068-64
1175-85-LR18,389351.81,2018-08-21,35069-16
1175-85-LR18,489196.28,2018-10-25,35070-81
1175-85-LR18,70431.82,2018-09-12,35071-38
1175-85-LR18,113297.14,2018-10-23,35072-79
2133-91-LQ18,57555.63,2018-11-21,35073-58
2133-91-LQ18,110476.52,2018-11-15,35074-52
2133-91-LQ18,94424.55,2018-11-02,35075-39
2133-21-LE19,43375.55,2019-05-03,35076-52
2133-22-LE19,918.78,2019-05-08,35077-56
2133-22-LE19,24589.25,2019-04-03,35078-21
2133-22-LE19,25181.19,2019-04-21,35079-39
2133-64-LQ19,31792.11,2019-08-04,35080-84
2133-64-LQ19,89932.12,2019-07-23,35081-72
2133-64-LQ19,83971.97,2019-08-15,35082-95
2133-64-LQ19,100141.47,2019-07-02,35083-51
2133-65-LQ19,69005.03,2019-05-27,35084-11
2133-65-LQ19,1671.81,2019-07-19,35085-64
2133-65-LQ19,70934.64,2019-06-16,35086-31
2133-65-LQ19,47926.67,2019-08-12,35087-88
2133-65-LQ19,121281.72,2019-06-30,35088-45
2133-96-LE19,652.59,2019-08-04,35089-17
2133-96-LE19,10455.61,2019-10-31,35090-105
2133-96-LE19,20470.46,2019-08-26,35091-39
2133-96-LE19,12325.18,2019-08-22,35092-35
2133-118-LE19,43792.14,2019-11-07,35093-22
2058-41-LE18,546.7,2018-05-09,35094--14
2058-41-LE18,847.74,2018-07-19,35095-57
2058-41-LE18,152.23,2018-06-15,35096-23
2058-41-LE18,193.25,2018-07-25,35097-63
2058-41-LE18,22.08,2018-06-27,35098-35
1057428-3-LE20,1858.07,2020-03-23,35099-26
1057428-3-LE20,2295.85,2020-04-18,35100-52
1057428-3-LE20,452.44,2020-04-27,35101-61
1057428-3-LE20,3232.59,2020-06-17,35102-112
1057428-3-LE20,8238.96,2020-03-17,35103-20
2109-1-LE21,28564.85,2021-03-14,35104-8
1057421-31-LE21,3997,2022-02-07,35105-93
1057421-31-LE21,2074.35,2021-12-18,35106-42
1057421-31-LE21,4137.68,2021-12-04,35107-28
1057421-31-LE21,292.74,2022-01-05,35108-60
1057421-31-LE21,907.17,2022-01-20,35109-75
2258-159-LP20,1420.32,2020-09-02,35110--25
2258-159-LP20,67818.25,2020-08-26,35111--32
2258-159-LP20,14884.73,2020-11-30,35112-64
2258-159-LP20,9499.3,2020-11-18,35113-52
2258-159-LP20,7166.77,2020-10-15,35114-18
2137-7-LE21,2223.9,2021-05-20,35115-51
2137-7-LE21,9627.17,2021-05-08,35116-39
2137-7-LE21,7068.38,2021-04-03,35117-4
782174-158-LE17,357.46,2018-02-22,35118-10
782174-158-LE17,92.43,2018-03-28,35119-44
782174-158-LE17,398.9,2018-03-06,35120-22
782174-158-LE17,400.76,2018-03-16,35121-32
1370-18-LE18,1175.74,2018-05-05,35122-4
1370-18-LE18,3193.02,2018-07-27,35123-87
1370-18-LE18,1838,2018-05-25,35124-24
1370-18-LE18,481.73,2018-06-06,35125-36
831756-74-LE18,20399.1,2018-07-12,35126-33
831756-74-LE18,1132.34,2018-07-02,35127-23
5055-15-LE18,1529.01,2019-01-25,35128-112
5055-15-LE18,431.12,2018-11-20,35129-46
5055-15-LE18,456.34,2018-12-26,35130-82
5055-15-LE18,154.96,2018-12-04,35131-60
1952-30-LE19,2068.69,2019-04-16,35132-8
1952-30-LE19,14368.14,2019-05-21,35133-43
1549-88-L119,9292.44,2019-08-20,35134-67
5055-18-LE19,1220.21,2019-11-04,35135-95
5055-18-LE19,206,2019-09-10,35136-40
5055-18-LE19,1073.6,2019-10-28,35137-88
1641-223-LR19,37646.2,2020-01-28,35138-82
1641-223-LR19,152271.07,2019-12-17,35139-40
1641-223-LR19,134742.15,2019-11-26,35140-19
1641-223-LR19,43276.01,2020-02-02,35141-87
1641-223-LR19,726.17,2019-12-16,35142-39
699866-89-LE19,412.1,2020-02-12,35143-8
699866-89-LE19,397.01,2020-02-29,35144-25
699866-89-LE19,431.78,2020-04-11,35145-67
5055-3-LE20,1967.33,2020-07-17,35146-57
5055-3-LE20,287.93,2020-06-05,35147-15
1380-73-LE21,15301.34,2021-08-22,35148-78
1380-73-LE21,11479.62,2021-07-13,35149-38
1380-73-LE21,33160.69,2021-07-06,35150-31
1663-6-LQ18,24380.19,2018-03-30,35151-21
1663-6-LQ18,31967.66,2018-04-13,35152-35
1663-6-LQ18,70926.51,2018-05-05,35153-57
1626-33-L118,390.92,2018-05-24,35154-33
1626-33-L118,1318.18,2018-04-24,35155-3
1626-33-L118,256.51,2018-05-07,35156-16
1626-33-L118,219.99,2018-06-15,35157-55
1626-33-L118,737.84,2018-06-20,35158-60
2207-368-L118,1213.33,2018-11-02,35159--40
2207-368-L118,351.18,2019-01-25,35160-44
2207-259-L119,2442.24,2019-09-28,35161-37
1623-50-L119,2285.05,2020-02-19,35162-53
1623-50-L119,1619.29,2020-02-07,35163-41
363-3-LE20,1160.21,2020-04-19,35164-41
363-3-LE20,2155.87,2020-05-07,35165-59
363-3-LE20,2089.72,2020-04-15,35166-37
363-3-LE20,3405.32,2020-04-09,35167-31
363-3-LE20,194.58,2020-05-07,35168-59
1057420-14-LQ20,145337.58,2020-08-22,35169-32
1057420-14-LQ20,99755.24,2020-10-08,35170-79
2137-9-LP21,15242.52,2021-06-10,35171-43
2137-9-LP21,13027.7,2021-06-30,35172-63
2137-9-LP21,11750.15,2021-05-30,35173-32
2137-9-LP21,8675.83,2021-08-15,35174-109
363-3-LE21,9518.29,2021-07-11,35175-66
363-3-LE21,1024.4,2021-05-13,35176-7
1462-5-LQ21,946.53,2021-08-03,35177-55
1462-5-LQ21,1127.34,2021-08-11,35178-63
1462-5-LQ21,1689.76,2021-09-23,35179-106
1462-5-LQ21,2937.21,2021-07-31,35180-52
1462-5-LQ21,184.8,2021-09-15,35181-98
1463-4-LQ21,381.05,2021-07-19,35182-16
1463-4-LQ21,262.95,2021-11-03,35183-123
1463-4-LQ21,1722.79,2021-07-30,35184-27
1463-4-LQ21,1394.72,2021-07-16,35185-13
1463-4-LQ21,502.23,2021-09-21,35186-80
831756-1-LQ18,35829.62,2018-04-11,35187-56
831756-1-LQ18,9322.68,2018-04-21,35188-66
831756-1-LQ18,24113.6,2018-05-20,35189-95
831756-1-LQ18,217552.38,2018-02-14,35190-0
2058-19-LR18,110326.18,2018-06-01,35191-52
2058-19-LR18,1395846.49,2018-06-12,35192-63
2058-19-LR18,5723.81,2018-06-29,35193-80
2058-19-LR18,294815.86,2018-08-01,35194-113
775-51-LE18,1439.13,2019-01-31,35195-29
775-51-LE18,1043.21,2019-03-07,35196-64
775-51-LE18,1548.42,2019-01-19,35197-17
775-51-LE18,144.98,2019-02-16,35198-45
775-51-LE18,846.51,2019-04-03,35199-91
924-102-LE18,4058.05,2019-03-27,35200-84
924-102-LE18,7014.86,2019-02-23,35201-52
705291-23-LQ19,35593.02,2019-10-17,35202-101
705291-23-LQ19,53355.69,2019-09-02,35203-56
705291-23-LQ19,663.17,2019-08-04,35204-27
705291-23-LQ19,9708.99,2019-08-26,35205-49
1057494-24-LR20,122422.96,2020-08-10,35206-76
1057494-24-LR20,335099.78,2020-07-21,35207-56
1057494-24-LR20,551781.92,2020-08-17,35208-83
1057494-24-LR20,133989.42,2020-06-24,35209-29
1057049-256-LE20,9049.1,2021-03-18,35210-111
1057049-256-LE20,1328.21,2021-02-10,35211-75
1057049-256-LE20,25243.64,2020-12-16,35212-19
1057049-256-LE20,16937.58,2021-01-02,35213-36
1655-16-LR21,473650.77,2021-07-20,35214-96
1655-16-LR21,173458.77,2021-04-15,35215-0
1655-16-LR21,118027.82,2021-05-01,35216-16
1057491-47-LR21,4691.26,2021-07-03,35217-17
1057491-47-LR21,12061.06,2021-08-15,35218-60
1057491-47-LR21,9735.69,2021-07-23,35219-37
4309-245-LQ18,13464.61,2018-12-01,35220-56
4309-245-LQ18,17188.29,2018-10-09,35221-3
4309-245-LQ18,145784.9,2018-12-01,35222-56
1769-138-L118,734.89,2019-01-23,35223-3
1769-138-L118,471.56,2019-03-05,35224-44
1058085-66-LE19,396.55,2019-09-14,35225--12
1058085-66-LE19,3220.42,2019-11-17,35226-52
2252-454-LE18,25977.06,2019-01-11,35227-36
1973-55-LE18,26288.11,2019-01-09,35228-18
359-50-LQ20,29358.88,2021-02-17,35229-63
359-50-LQ20,30709.52,2021-03-01,35230-75
359-50-LQ20,1105.22,2021-03-02,35231-76
359-50-LQ20,5958.1,2021-01-10,35232-25
359-50-LQ20,44974.54,2021-01-23,35233-38
1973-48-LE20,3233.92,2021-02-12,35234-43
1973-48-LE20,22796.18,2021-03-21,35235-80
2312-21-L118,1090.55,2018-04-25,35236-40
2312-21-L118,4800.83,2018-06-26,35237-102
2125-59-L118,224.23,2018-08-27,35238-55
2125-59-L118,125.89,2018-09-22,35239-81
2125-59-L118,1164.78,2018-08-16,35240-44
2125-59-L118,1042.98,2018-09-14,35241-73
912638-71-LP18,71814.22,2019-01-04,35242-55
1380-268-L118,2091.02,2019-02-08,35243-43
1380-268-L118,737.45,2019-01-13,35244-17
1380-268-L118,822.47,2019-01-31,35245-35
1380-268-L118,249.72,2019-02-01,35246-36
1380-276-LR18,433178.89,2019-03-17,35247-53
1380-276-LR18,16065.19,2018-12-31,35248--23
1057417-51-LQ19,124576.23,2019-09-21,35249-91
1057417-51-LQ19,28218.38,2019-08-09,35250-48
1057417-51-LQ19,111210.84,2019-08-20,35251-59
1057417-51-LQ19,31905.3,2019-07-03,35252-11
1057539-25-LE19,3046.51,2019-09-10,35253-85
1057539-25-LE19,30652.15,2019-08-28,35254-72
1057539-25-LE19,23177.29,2019-09-02,35255-77
1057539-33-LE19,1496.28,2019-08-13,35256-36
1057539-33-LE19,5642.06,2019-09-23,35257-77
1057539-33-LE19,4113.37,2019-08-21,35258-44
1057539-33-LE19,5468.43,2019-09-25,35259-79
1979-139-LE19,6496.76,2019-12-28,35260-20
1979-139-LE19,4512.04,2020-04-03,35261-117
1549-2-L120,5586.45,2020-04-01,35262-44
1057492-46-LE20,1919.93,2020-08-06,35263-39
1057492-46-LE20,8067.19,2020-07-30,35264-32
1057492-46-LE20,717.62,2020-07-05,35265-7
1057492-46-LE20,692.57,2020-08-03,35266-36
1057492-46-LE20,979.78,2020-10-06,35267-100
886954-83-LE20,4254.45,2020-09-04,35268-59
886954-83-LE20,16192.03,2020-09-04,35269-59
886954-83-LE20,531.76,2020-08-15,35270-39
886954-83-LE20,1195.64,2020-08-14,35271-38
886954-83-LE20,8621.01,2020-09-01,35272-56
2146-54-L120,302.17,2021-01-20,35273-70
2146-54-L120,675.79,2020-11-08,35274--3
2146-54-L120,78.1,2021-01-16,35275-66
2146-54-L120,576.67,2020-12-28,35276-47
1057402-26-LP21,6879.92,2021-06-08,35277-70
1057402-26-LP21,12610.71,2021-05-28,35278-59
1057402-26-LP21,41931.97,2021-06-01,35279-63
1057402-26-LP21,3265.35,2021-06-15,35280-77
1057490-10-LE21,2108.53,2021-06-02,35281-50
1057490-10-LE21,1363.05,2021-06-23,35282-71
1057490-10-LE21,1467.12,2021-06-08,35283-56
1057490-10-LE21,2952.14,2021-06-23,35284-71
5187-4-LE21,2771.47,2022-01-23,35285-105
5187-4-LE21,1564.64,2021-11-20,35286-41
5187-4-LE21,1135.61,2021-12-10,35287-61
1660-47-L118,1568.54,2018-07-27,35288-110
1057509-23-LE19,131.3,2019-05-08,35289-29
1057509-23-LE19,602.22,2019-05-05,35290-26
1057509-23-LE19,1967.14,2019-07-12,35291-94
1057509-23-LE19,2348.35,2019-04-12,35292-3
1057509-23-LE19,3693.22,2019-04-13,35293-4
2107-51-L120,939.66,2020-08-11,35294-73
2107-51-L120,146.92,2020-07-24,35295-55
2107-51-L120,657.17,2020-08-06,35296-68
2107-51-L120,597.62,2020-07-29,35297-60
2107-51-L120,54.59,2020-08-24,35298-86
